Tweet_ID,Raw_text,Cleaned_text,Created_at,Sentiment,Annotation
731574046203252736,I'm a monster...I'm my destroyer,monster destroyer,5/14/2016 19:56:59,0,S6_Feeling_Bad_About_Yourself
731236855899914241,bye.....,bye,5/13/2016 21:37:06,0,Other
731236002468073472,I should go to sleep...,sleep,5/13/2016 21:33:43,0,S3_Sleep_Disorder
731235781172449281,im feeling bad...,feeling bad,5/13/2016 21:32:50,-0.7,S2_Feeling_Down
728685523871617027,Do you wanna:,,5/6/2016 20:39:01,0,Other
728684680283828224,How someone reacts to your sadness says a lot about how long they’re going to be in your life.,reacts sadness lot life,5/6/2016 20:35:40,-0.05,S2_Feeling_Down
728683224558374912,11 days clean....,11 days clean,5/6/2016 20:29:53,0.3666666667,S9_Suicidal_Thoughts
728683127544135680,"It is so much safer not to feel, not to let the world touch me.",safer feel touch,5/6/2016 20:29:30,0.2,Other
728674961636904960,Sorry I'm such a fucking burden,fucking burden,5/6/2016 19:57:03,-0.3666666667,S6_Feeling_Bad_About_Yourself
728672186286878722,I’m sick to death of being the heavy in everybody’s life.,sick death heavy everybodys life,5/6/2016 19:46:01,-0.4571428571,S9_Suicidal_Thoughts
728658368995397634,Maybe I really need to die,die,5/6/2016 18:51:07,0.2,S9_Suicidal_Thoughts
727595973510311939,8 days clean,days clean,5/3/2016 20:29:32,0.3666666667,S9_Suicidal_Thoughts
726494613750595584,"“The man who kills a man kills a man.
The man who kills himself kills all men.
As far as he is concerned, he wipes out the world.”",man kills man kills man man kills kills men concerned wipes,4/30/2016 19:33:08,0.1,S9_Suicidal_Thoughts
726492720898969600,“The language of love letters is the same as suicide notes.”,language love letters suicide notes,4/30/2016 19:25:36,0.25,S9_Suicidal_Thoughts
726492609775058944,"I know, too, that death is the only god who comes when you call.",death god call,4/30/2016 19:25:10,0,S9_Suicidal_Thoughts
726491828833390596,"""I went down to the river,
I set down on the bank.
I tried to think but couldn't,
So I jumped in and sank.""",river set bank jumped sank,4/30/2016 19:22:04,-0.1555555556,S9_Suicidal_Thoughts
726491680669618182,"“We cannot tear out a single page of our life, but we can throw the whole book in the fire.”",tear single life throw book fire,4/30/2016 19:21:28,0.0642857143,S9_Suicidal_Thoughts
726490740453433344,"“It is not worth the bother of killing yourself, since you always kill yourself too late.”",worth bother killing kill late,4/30/2016 19:17:44,-0.225,S9_Suicidal_Thoughts
726490558445838336,I don't want to hurt you or anybody so please forget about me. Just try. Find yourself a better friend.,hurt forget find friend,4/30/2016 19:17:01,0.5,S2_Feeling_Down
726489272044404736,The only difference between a suicide and a martyrdom really is the amount of press coverage.,difference suicide martyrdom amount press coverage,4/30/2016 19:11:54,0.1,S9_Suicidal_Thoughts
726489086144466944,I went to the worst of bars hoping to get killed but all I could do was to get drunk again.,worst bars hoping killed drunk,4/30/2016 19:11:10,-0.5666666667,S9_Suicidal_Thoughts
726488918485553153,There comes a time when you look into the mirror and you realize that  what you see is all that you will ever be. And then you accept it.,time mirror realize accept,4/30/2016 19:10:30,0,Other
726488749706764289,Sometimes even to live is an act of courage.,live courage,4/30/2016 19:09:50,0.1363636364,S9_Suicidal_Thoughts
726488618680754176,The thought of suicide is a great consolation: by means of it one gets through many a dark night.,thought suicide great consolation dark night,4/30/2016 19:09:18,0.3833333333,S9_Suicidal_Thoughts
726488471557275648,"-Did you really want to die?
-No one commits suicide because they want to die.
-Then why do they do it?
-Because they want to stop the pain.",die commits suicide die pain,4/30/2016 19:08:43,0.2,S9_Suicidal_Thoughts
726488255957446656,"I can't eat and I can't sleep. I'm not doing well in terms of being a functional human, you know?",eat sleep terms functional human,4/30/2016 19:07:52,0,Other
726488109358178304,But in the end one needs more courage to live than to kill himself.,end courage live kill,4/30/2016 19:07:17,0.3181818182,S9_Suicidal_Thoughts
726488025249800192,I am constantly torn between killing myself and killing everyone around me.,constantly torn killing killing,4/30/2016 19:06:57,0,S9_Suicidal_Thoughts
726487943720869888,"""I didn't want to wake up. I was having a much better time asleep...""",wake time asleep,4/30/2016 19:06:37,0.5,S3_Sleep_Disorder
726484091277860864,"@lostindxrkness idk, but I love you more :3",idk love,4/30/2016 18:51:19,0.5,Other
726195262172049409,Maybe I deserve all of this.,deserve,4/29/2016 23:43:37,0,Other
726194909926031360,I don't even know why I am here. I have no purpose.,purpose,4/29/2016 23:42:13,0,S6_Feeling_Bad_About_Yourself
726194073263067137,"Would you look at me the same if you saw all my scars, if you knew all the pain?",scars knew pain,4/29/2016 23:38:53,0,S9_Suicidal_Thoughts
726191329852723202,I'm feeling sad.... I don't know why...,feeling sad,4/29/2016 23:27:59,-0.5,S2_Feeling_Down
726172719054753796,I love her ^-^ @lostindxrkness,love,4/29/2016 22:14:02,0.5,Other
725778235724840960,I'm sorry...,,4/28/2016 20:06:30,-0.5,S6_Feeling_Bad_About_Yourself
725777425766989824,can I die please?,die,4/28/2016 20:03:17,0,S9_Suicidal_Thoughts
725776139147464705,I'm 4 days clean I guess....no cutting since sunday,days clean guess cutting sunday,4/28/2016 19:58:10,-0.1166666667,S9_Suicidal_Thoughts
725774925961793536,I don't know what's wrong with me...I wanna die...but I don't wanna die...damn....,wrong die die damn,4/28/2016 19:53:21,-0.5,S9_Suicidal_Thoughts
725773513219526657,Why are people so stupid?.........,people stupid,4/28/2016 19:47:44,-0.8,Other
724603679853166594,I hate my mom i fucking hate her,hate mom fucking hate,4/25/2016 14:19:14,-0.8,Other
724601560311980032,"@keys_benjamen nope, wbu?",nope wbu,4/25/2016 14:10:49,0,Other
724599951095922689,@keys_benjamen hi,,4/25/2016 14:04:25,0,Other
724599007876644869,Maybe I'm better off dead...,dead,4/25/2016 14:00:40,0.15,S9_Suicidal_Thoughts
724572519106269184,damn it hurts.... and its always bleeding...,damn hurts bleeding,4/25/2016 12:15:25,0,S9_Suicidal_Thoughts
724571428167802880,@blacktigersnep yeah ^^,yeah,4/25/2016 12:11:05,0,Other
724566526897053696,@blacktigersnep idk... wbu?,idk wbu,4/25/2016 11:51:36,0,Other
724565736895688704,@blacktigersnep hi,,4/25/2016 11:48:28,0,Other
724565224259506176,Normal people scare me..,normal people scare,4/25/2016 11:46:25,0.15,S2_Feeling_Down
724563739450740737,Makes me wanna die,die,4/25/2016 11:40:31,0,S9_Suicidal_Thoughts
724562581109760002,I wanna slice my wrists in two,slice wrists,4/25/2016 11:35:55,0,S9_Suicidal_Thoughts
722514086500704257,I'm trying to forget you but it's so damn hard... Every time I see you makes me wanna cry......,forget damn time cry,4/19/2016 19:55:56,-0.2916666667,S2_Feeling_Down
722513419740516353,Putting my headphones makes me feel that I'm not alone.,putting headphones feel,4/19/2016 19:53:17,0,S2_Feeling_Down
722513170535989248,"There is a wall. On the right side people laugh, on the left side people cry.... Which side are you?",wall side people laugh side people cry side,4/19/2016 19:52:18,0.1952380952,S2_Feeling_Down
722512842793070597,Every day I wake up more tired than I have ever been,day wake tired,4/19/2016 19:51:00,0.05,S4_lassitute
722512342114779136,Today I left my blade on school because someone was stolen so if they try to see if we have anything I didn't had anything..,blade school stolen,4/19/2016 19:49:00,0,S9_Suicidal_Thoughts
722511566499880960,I feel so lonely,feel lonely,4/19/2016 19:45:55,-0.1,S2_Feeling_Down
722510788515274752,@DaughterOfMoons I'm trying but it's fucking hard to keep alive....,fucking alive,4/19/2016 19:42:50,-0.0958333333,S9_Suicidal_Thoughts
719982145956147200,"People writing songs
That voices never share
And no one dare
Disturb the sound of silence",people writing songsthat voices shareand daredisturb sound silence,4/12/2016 20:14:54,0.4,Other
719982098686296065,"And in the naked light I saw
Ten thousand people, maybe more
People talking without speaking
People hearing without listening",naked light sawten people morepeople talking speakingpeople hearing listening,4/12/2016 20:14:43,0.225,Other
719982038489702401,"In restless dreams I walked alone
Narrow streets of cobblestone
'Neath the halo of a street lamp
I turned my collar to the cold and damp",restless dreams walked alonenarrow streets cobblestone'neath halo street lampi turned collar cold damp,4/12/2016 20:14:29,-0.4,S3_Sleep_Disorder
719964248445751296,Hello darkness my old friend...,darkness friend,4/12/2016 19:03:47,0.1,Other
719963926197334016,"""Everybody hurts....""",hurts,4/12/2016 19:02:30,0,Other
719962924660428801,"""Oh no i've said too much...""",,4/12/2016 18:58:32,0.2,Other
719959481183039488,"Wish we could take back time, to the good old days....",time good days,4/12/2016 18:44:51,0.2666666667,Other
719958555630112768,Sometimes I feel so lonely...,feel lonely,4/12/2016 18:41:10,-0.1,S2_Feeling_Down
719957111166406657,"""Suicide is painless it brings on many changes...""",suicide painless brings,4/12/2016 18:35:26,0.5,S9_Suicidal_Thoughts
719257341527461888,Pretty boys at the beach https://t.co/yVkHHReDRc via @RedTube,pretty boys beach,4/10/2016 20:14:48,0.25,Other
717492777987280896,"okay okay let's see. 
1 day clean, no cutting or smoking.",day clean cutting smoking,4/5/2016 23:23:03,0.4166666667,S9_Suicidal_Thoughts
717492370879676416,jesus christ.... school just started and I just want to stay home all day,jesus christ school started stay day,4/5/2016 23:21:26,0,Other
717308804589830145,"""Maybe I'm better off dead""",dead,4/5/2016 11:12:00,0.15,S9_Suicidal_Thoughts
717306959880450048,"RT @selfharmmaddie: @SuicidalIdeas hey lovely, I just wanted u to know that I love you and you are beautiful and stronger than cutting💖💖 ht…",hey lovely wanted love beautiful stronger cutting ht,4/5/2016 11:04:40,0.3125,S9_Suicidal_Thoughts
717306945909161984,@selfharmmaddie thanks :( *hug*,hug,4/5/2016 11:04:37,-0.275,Other
716265093973942272,I HATE MY MOTHER,hate mother,4/2/2016 14:04:40,-0.8,S2_Feeling_Down
715331073803161600,Part9 https://t.co/D3zlreBweb,part9,3/31/2016 0:13:12,0,Other
715330904277827584,Part8 https://t.co/SKP6BPNdJh,part8,3/31/2016 0:12:32,0,Other
715330824229494786,Part7 https://t.co/y4KsuOHWtt,part7,3/31/2016 0:12:13,0,Other
715330761440772096,Part6 https://t.co/SCl76mHNgw,part6,3/31/2016 0:11:58,0,Other
715330701005099008,Part5 https://t.co/QmnPXKxe5X,part5,3/31/2016 0:11:43,0,Other
715330599729364992,Part4 https://t.co/UYaytMZlLu,part4,3/31/2016 0:11:19,0,Other
715330524059930625,Part3 https://t.co/aVvcZeEVzq,part3,3/31/2016 0:11:01,0,Other
715330372054228994,Part2 https://t.co/AukuOUeuHN,part2,3/31/2016 0:10:25,0,Other
715330310800584704,Part1 https://t.co/pGCKMcA6T8,part1,3/31/2016 0:10:10,0,Other
714905129162379264,Why is it that someone with such a beautiful heart prays for it to stop beating?,beautiful heart prays beating,3/29/2016 20:00:39,0.425,S9_Suicidal_Thoughts
714904721903882242,"""Roses are red
Violets are blue
Vodka is cheaper
Than dinner for two.""",roses redviolets bluevodka cheaperthan dinner,3/29/2016 19:59:02,0,Other
714904437928493056,"""Intoxicated with madness, I'm in love with my sadness.""",intoxicated madness love sadness,3/29/2016 19:57:54,0.5,S6_Feeling_Bad_About_Yourself
714904188237418497,"""Blast the music until you can't feel a damn thing.""",blast music feel damn thing,3/29/2016 19:56:55,0,S9_Suicidal_Thoughts
714904010583461888,"""Roses are dead
Violets are crying
I'm in hospital
They say I'm dying.""",roses deadviolets cryingi'm hospitalthey dying,3/29/2016 19:56:13,-0.2,S9_Suicidal_Thoughts
714902893845831680,"For now on, let's forget about each other. It's going to be hard but yeah, I'll make it.",forget yeah,3/29/2016 19:51:46,-0.2083333333,Other
714902672680165376,Probably it's better this way. I hope you are happy... I'll try to be happy too.,hope happy happy,3/29/2016 19:50:54,0.7,Other
714902247109296128,"But now I see I was wrong, you live your life and I live mine. We'll take different ways.",wrong live life live ways,3/29/2016 19:49:12,-0.0568181818,Other
713891916476067840,Now I just sit in silence.,sit silence,3/27/2016 0:54:31,0,S2_Feeling_Down
713145818514079745,People always leave.,people leave,3/24/2016 23:29:47,0,S2_Feeling_Down
713145686691352577,I'm dying and trying but believe me I'm fine,dying fine,3/24/2016 23:29:15,0.4166666667,S9_Suicidal_Thoughts
713145568315486208,Someday I'll kill myself I promise,someday kill promise,3/24/2016 23:28:47,0,S9_Suicidal_Thoughts
713145480293785603,Pain is the only thing that makes me feel alive.,pain thing feel alive,3/24/2016 23:28:26,0.05,S6_Feeling_Bad_About_Yourself
713145366514896896,I say that I'm fine but on the inside I am screaming out for help,fine screaming,3/24/2016 23:27:59,0.4166666667,Other
713145144661434368,Death seems more inviting than life,death inviting life,3/24/2016 23:27:06,0.5,S9_Suicidal_Thoughts
713145058413920256,We are too young to be sad,young sad,3/24/2016 23:26:46,-0.2,Other
713144971872874497,I just can't keep leaving like this anymore,leaving,3/24/2016 23:26:25,0,Other
713144869728948224,All we do is think about the feelings that we hide,feelings hide,3/24/2016 23:26:01,0,Other
713144690116263936,What am I supposed to do?,supposed,3/24/2016 23:25:18,0,Other
713144627566678020,I was thinking about leaving,thinking leaving,3/24/2016 23:25:03,0,Other
713144479583191040,"Every night I convince myself tomorrow will be different, but it never is",night convince tomorrow,3/24/2016 23:24:28,0,Other
713144325371215872,Remember that I love you. Bye,remember love bye,3/24/2016 23:23:51,0.5,Other
713144107640745984,"My body breathes, my heart still beats but I'm not alive",body breathes heart beats alive,3/24/2016 23:22:59,-0.05,S9_Suicidal_Thoughts
713143932956381184,"I didn't wanted to admit it. It was easier to lie, hide the hurt and emptiness to smile instead of cry.",wanted admit easier lie hide hurt emptiness smile cry,3/24/2016 23:22:17,0.3,Other
713143298894991360,Where's were you when everything was falling apart?,falling,3/24/2016 23:19:46,0,Other
713143113569722369,"If I kill myself one day, don't act surprised.",kill day surprised,3/24/2016 23:19:02,0.1,S9_Suicidal_Thoughts
713142757754331138,Is it normal to want to die this badly?,normal die badly,3/24/2016 23:17:37,-0.275,S9_Suicidal_Thoughts
713142631383994368,Amazing how much long sleeves and a fake smile can hide.,amazing sleeves fake smile hide,3/24/2016 23:17:07,0.0875,Other
713142526631350274,"I know my soul's freezing, hell's hot for good reason,so please...",soul's freezing hell's hot good reason,3/24/2016 23:16:42,0.475,Other
711319019777867776,RT @deadanorexic: I hate myself,hate,3/19/2016 22:30:44,-0.8,S6_Feeling_Bad_About_Yourself
711317365137547265,"RT @BeyondBrokenDep: If someone attempts suicide and survives, their called an attention seeker. If it works, they're missed and loved by e…",attempts suicide survives called attention seeker works missed loved,3/19/2016 22:24:10,0.7,S9_Suicidal_Thoughts
711316672876044288,@PalumboClarissa it's hard.....,,3/19/2016 22:21:25,-0.2916666667,Other
710592100665049088,Kill me I'm actually done with life.,kill life,3/17/2016 22:22:13,0,S9_Suicidal_Thoughts
709834917539127296,Σ'αγαπώ πολύ 😍😍❤❤❤❤❤,,3/15/2016 20:13:27,0,Other
709834210429771776,RT @lostindxrkness: @SuicidalIdeas 😘,,3/15/2016 20:10:38,0,Other
709834064530903041,Well daddy... I miss you.,daddy,3/15/2016 20:10:03,0,Other
709833772754190336,"I miss it when I was little,  I didn't have to care about nothing. Look at me now. Who am I?",care nothing,3/15/2016 20:08:54,-0.1875,Other
709833279147474945,Once I saw a movie called Suicide room or sala  samobojcow and it helped me a lot. I think you should watch that movie nah?,movie called suicide room sala samobojcow helped lot watch movie nah,3/15/2016 20:06:56,0,Other
7.10E+17,Christian Grey ❤❤❤,christian grey,3/15/2016 20:05:47,-0.025,Other
709832901156859905,I need some time...even if I'm not going to do anything.... I'm done with school,time school,3/15/2016 20:05:26,0,S8_Moving_Slowly
709832486419881984,"Well 50 shades of grey is awesome, like bondage 😍😍",50 shades grey awesome bondage,3/15/2016 20:03:47,0.475,Other
709832292420734978,@lostindxrkness I love you ❤❤,love,3/15/2016 20:03:01,0.5,Other
709831999121448960,Well 5 years and 6 months.... Miss you daddy...,years months daddy,3/15/2016 20:01:51,0,Other
709462698636009472,"Who walks among the famous living dead
Drowns all the boys and girls inside your bed",walks famous deaddrowns boys girls bed,3/14/2016 19:34:23,0.15,Other
709461460632604672,"You're just a sad song with nothing to say
About a life long wait for a hospital stay",sad song nothing sayabout life wait hospital stay,3/14/2016 19:29:28,-0.275,S6_Feeling_Bad_About_Yourself
709458405254152192,Maybe I'm getting a little better. Maybe someday I'll be fine.,someday fine,3/14/2016 19:17:19,0.2430555556,Other
707306641725726720,"Well, I'm not going to care anymore... But fuck...I... I need her so much,  I really really miss her...",care fuck,3/8/2016 20:46:59,0.2,Other
707305637261254656,"cause the world is ugly, but you're beautiful to me.",cause ugly beautiful,3/8/2016 20:42:59,0.075,S2_Feeling_Down
707305383648485376,"I get it okay?? Nobody needs me, that's fine even tho all I need is someone to hold me when I need it the most, all I need is a hug...",nobody fine hold hug,3/8/2016 20:41:59,0.4722222222,S2_Feeling_Down
707304750337888256,Why can't I just....die?? Why am I so... Stupid?? I'm not even brave enough to take my own life...,die stupid brave life,3/8/2016 20:39:28,0.15,S9_Suicidal_Thoughts
707304497064910848,"A new scenery idk something more... True,  the life I'm living is just a fucking lie and I'm done with this",scenery idk life fucking lie,3/8/2016 20:38:27,0.0965909091,S9_Suicidal_Thoughts
707304299571843072,"I don't even deserve the air I'm breathing.... I'm sick of faking smiles, I'm sick of this play,  I want a new act",deserve air breathing sick faking smiles sick play,3/8/2016 20:37:40,-0.4307359307,S9_Suicidal_Thoughts
707303748822032384,I can't keep a fucking  promise...,fucking promise,3/8/2016 20:35:29,-0.6,S6_Feeling_Bad_About_Yourself
707303643712765952,"I just wanna die, I don't know why, but I can't take this anymore,  I'm just done with this... I mean damn,  I cutted again....",die damn cutted,3/8/2016 20:35:04,-0.3125,S9_Suicidal_Thoughts
707297854138753026,I'm sad....,sad,3/8/2016 20:12:04,-0.5,S2_Feeling_Down
707297045699305473,@darkfenix666 yes. Im sick of this...,sick,3/8/2016 20:08:51,-0.7142857143,S2_Feeling_Down
706952671320739841,Maybe it's time for me to leave this world....,time leave,3/7/2016 21:20:26,0,S9_Suicidal_Thoughts
706952486276435968,"I have a big new!! I wanna die!!!! Forget it, it's normal ahah.....",big die forget normal ahah,3/7/2016 21:19:41,0.2233953303,S9_Suicidal_Thoughts
706952010306867201,@darkfenix666 não és nada. Eu sei que dói mas tu vais ficar bem.,nada eu sei di mas tu vais ficar bem,3/7/2016 21:17:48,0,Other
706608723586846720,"And suddenly, everything I did was for you.",suddenly,3/6/2016 22:33:42,0,Other
706608537003270145,"I have so much I want to tell you, and nowhere to begin.",,3/6/2016 22:32:58,0.2,Other
705858777531211776,"No one ever told me how hard is it to breathe.... because right now, i want to hang myself and go to hell...or heaven...or whatever..",told breathe hang hell heaven,3/4/2016 20:53:41,-0.0029761905,S9_Suicidal_Thoughts
705850699356233728,I love you since the first time i saw you...,love time,3/4/2016 20:21:35,0.375,Other
705818238874198016,I just feel lost,feel lost,3/4/2016 18:12:36,0,S2_Feeling_Down
705518966870044672,I miss her voice...her laugh....everything about her...the way she smiles....,voice laugh smiles,3/3/2016 22:23:24,0,Other
705511850176290819,"I always push away the ones I love....why did you left me? Because I'm stupid.... I hurted you, so you hurted me back....",push love stupid hurted hurted,3/3/2016 21:55:07,-0.2666666667,S2_Feeling_Down
705511504691519488,I'm not smoking anymore...so please...please...forgive me... just come back...even if you're going to hurt me again... I need you,smoking forgive hurt,3/3/2016 21:53:45,0,S2_Feeling_Down
705511166886469632,"I just hate myself even more each day. She used to be my sunlight...but now? She betrayed me, but I still miss her...Im so dumb...",hate day sunlight betrayed dumb,3/3/2016 21:52:24,-0.225,S6_Feeling_Bad_About_Yourself
705136735638966272,I miss her...but I simply can't...... take this anymore....,simply,3/2/2016 21:04:33,0,Other
705091654882074625,Well she hurted me again.... I really can't trust her....,hurted trust,3/2/2016 18:05:25,0.2,Other
704765828110098432,@darkfenix666 adoro-te,adorote,3/1/2016 20:30:41,0,Other
704716590626029568,I love him....,love,3/1/2016 17:15:02,0.5,Other
704431998081900545,"@darkfenix666 im here for you, always",,2/29/2016 22:24:10,0,Other
704037514030522368,I just feel lonely....,feel lonely,2/28/2016 20:16:38,-0.1,S2_Feeling_Down
703712257881083904,@BrokenBabydolly no its not...,,2/27/2016 22:44:11,0,Other
703700019950518272,Come back...,,2/27/2016 21:55:33,0,Other
703698541110288385,"Please....daddy can you hear me? I'm crying too much....
3rd September 2010
#3",daddy hear crying 3rd september 20103,2/27/2016 21:49:40,0,S2_Feeling_Down
703697537430134786,"Sometimes I find myself thinking that this is just a nightmare, I'll wake up and u will be here, holding me forever and ever... But ur gone.",find thinking nightmare wake holding forever ur gone,2/27/2016 21:45:41,0,S2_Feeling_Down
703697123695575041,"It's been, 5 years and 5 months since you left me... I miss you so much daddy... I need you...please...wake me up from this bad dream....",years months daddy wake bad dream,2/27/2016 21:44:03,-0.1666666667,Other
703696357165568001,"Well let's see: I still love him, miss her, miss my dad....cut....anything has changed so why am I trying?",love dad cut changed,2/27/2016 21:41:00,0.5,Other
703695809594990597,Andy... https://t.co/qJZ61Kf5SU,andy,2/27/2016 21:38:49,0,Other
703693688514420736,... Cute right? .... https://t.co/cPmJiupsQs,cute,2/27/2016 21:30:23,0.3928571429,Other
703658467773571072,Chose:,chose,2/27/2016 19:10:26,0,Other
703578401500766209,Fuck... i really should die....,fuck die,2/27/2016 13:52:17,-0.1,S9_Suicidal_Thoughts
703265272808022016,You left because I was stupid...I hurted you....I made you suffer.....,stupid hurted suffer,2/26/2016 17:08:01,0,S6_Feeling_Bad_About_Yourself
703264642416697344,I need her....,,2/26/2016 17:05:31,0,Other
703264611030736896,I miss how I used to feel... i was....happy?... because of you....,feel happy,2/26/2016 17:05:23,0,S2_Feeling_Down
703261403512180737,I miss when we used to talk... Know that? Oh and do you know that it hurts? I miss you too much... it's not healthy...,talk hurts healthy,2/26/2016 16:52:39,-0.025,Other
702926637692788737,"I cutted again....0 days clean, I guess it's  like they said, once a cutter always a cutter.....",cutted days clean guess cutter cutter,2/25/2016 18:42:24,0.3666666667,S9_Suicidal_Thoughts
702564765726597126,"Fuck, I'll try it again.... I hope I made it this time....",fuck hope time,2/24/2016 18:44:27,-0.4,Other
702208307004628992,RT @SlowleyDying5: Can I just restart life pls,restart life pls,2/23/2016 19:08:01,0,Other
701857892723507200,Well I'm in recover...but slow.....slowly recovering.....really slowly...,recover slow slowly recovering slowly,2/22/2016 19:55:36,-0.3,Other
701779127993503745,I'm done...just kill me...,kill,2/22/2016 14:42:37,0,S9_Suicidal_Thoughts
701519459832487936,I just wanna feel okay again.,feel,2/21/2016 21:30:47,0.5,Other
701517725730996225,2016 already sucks.,2016 sucks,2/21/2016 21:23:54,-0.3,Other
701517094752546819,*no emotions found*,emotions,2/21/2016 21:21:23,0,Other
701517003262193666,I think part of the reason why we hold so tight is because we fear something so great won’t happen twice,reason hold tight fear great happen,2/21/2016 21:21:01,0.3107142857,Other
701516370425602048,"person: that could kill you

me: good",person kill youme good,2/21/2016 21:18:30,0.7,S9_Suicidal_Thoughts
701516157031948289,I know. I’m very hard to talk to. I realize that.,talk realize,2/21/2016 21:17:40,-0.3791666667,S2_Feeling_Down
701515519044820992,Everybody has gone through something that has changed them in a way that they could never go back to the person they once were.,gone changed person,2/21/2016 21:15:07,0,Other
701515070640152580,I felt nothing so that's what I became.,felt nothing,2/21/2016 21:13:21,0,Other
701514070508355584,"""How deep do you wanna go?""",deep,2/21/2016 21:09:22,0,S9_Suicidal_Thoughts
701512636668710913,"""Maybe I'm better off dead, if I was would it finally be enough to shut out all those voices in my head?""",dead finally shut voices head,2/21/2016 21:03:40,0.1,S9_Suicidal_Thoughts
701497797204430849,@lostindxrkness yes it is,,2/21/2016 20:04:42,0,Other
701149726620700673,I'm afraid....,afraid,2/20/2016 21:01:36,-0.6,Other
701125228169195520,"I'm tired, I wanna sleep.",tired sleep,2/20/2016 19:24:15,-0.4,S4_lassitute
701124381771231232,It's cold ;_;,cold,2/20/2016 19:20:53,-0.6,Other
701047384722292737,I need you,,2/20/2016 14:14:56,0,Other
701044548189954048,She is my rainbow im rainy days...,rainbow rainy days,2/20/2016 14:03:39,0,Other
701044307684421632,"@SuicidalIdeas die* 
*sight* shitty keybord",die sight shitty keybord,2/20/2016 14:02:42,0,Other
701044195834912768,"She was my light...the most important person I knew.. but even tho she doesn't even look at me, I would due for her...",light person knew,2/20/2016 14:02:15,0.2583333333,Other
701043330017267712,"I just wanna feel loved...,",feel loved,2/20/2016 13:58:49,0.7,S2_Feeling_Down
700986805315887105,I miss her voice..,voice,2/20/2016 10:14:12,0,Other
